a                             a
absolvido                     absolv
absorc,a~o                    absorc,a~
absorvam                      absorv
absorve                       absorv
absorvente                    absorvent
absorventes                   absorvent
absorver                      absorv
absorviam                     absorv
absorvida                     absorv
abstem                        abstem
abste^mio                     abste^mi
abstenc,a~o                   abstenc,a~
absteve                       abstev
abstine^ncia                  abstinent
abstratamente                 abstrat
abstratas                     abstrat
absurda                       absurd
absurdamente                  absurd
absurdas                      absurd
absurdo                       absurd
absurdos                      absurd
abuelita                      abuelit
abujamra                      abujamr
abunda^ncia                   abunda^nc
abundante                     abundant
abusando                      abus
abusar                        abus
abuse                         abus
abuso                         abus
abusos                        abus
abusou                        abus
acaba                         acab
acabadas                      acab
acabado                       acab
acabados                      acab
acabam                        acab
acabamento                    acab
acabamos                      acab
acabando                      acab
acabar                        acab
acabara                       acab
acabaram                      acab
acabaria                      acab
acabasse                      acab
acabassem                     acab
acabava                       acab
acabavam                      acab
acabe                         acab
acabei                        acab
acabemos                      acab
acabo                         acab
acabou                        acab
acabrunham                    acabrunh
academia                      academ
academias                     academ
acade^mica                    acade^m
acade^micas                   acade^m
acade^mico                    acade^m
acade^micos                   acade^m
acahuazu'                     acahuazu'
acalantado                    acalant
acalmar                       acalm
acampada                      acamp
acampamento                   acamp
acampamentos                  acamp
acampamos                     acamp
acampando                     acamp
acampem                       acamp
acanhadas                     acanh
acanhado                      acanh
ac,a~o                        ac,a~
acareac,a~o                   acar
acari                         acar
acarpetada                    acarpet
acarreta                      acarret
acarretar                     acarret
acasalam                      acasal
acaso                         acas
acatada                       acat
acatara'                      acat
acatou                        acat
accelerati                    accelerat
accor                         accor
ace                           ace
aceita                        aceit
aceita'                       aceit
aceitac,a~o                   aceit
aceitam                       aceit
aceitamos                     aceit
aceitando                     aceit
aceitar                       aceit
aceitaram                     aceit
aceitara~o                    aceit
aceitaria                     aceit
aceitariam                    aceit
aceitava                      aceit
aceita'vel                    aceit
aceitei                       aceit
aceitem                       aceit
aceito                        aceit
aceitos                       aceit
aceitou                       aceit
acelera                       acel
acelerac,a~o                  aceler
acelerada                     aceler
acelerado                     aceler
acelerador                    aceler
aceleramento                  aceler
acelerar                      aceler
aceleraram                    aceler
acelerava                     aceler
acelerou                      aceler
acena                         acen
acenam                        acen
acenar                        acen
acende^                       acend
acender                       acend
acenderam                     acend
acendeu                       acend
acendiam                      acend
acendo                        acend
acentuada                     acentu
acentuadas                    acentu
acentuado                     acentu
acentuados                    acentu
acentuem                      acentu
acerca                        acerc
acertado                      acert
acertados                     acert
acertando                     acert
acertar                       acert
acertaram                     acert
acertasse                     acert
acertava                      acert
acerto                        acert
acertou                       acert
acesa                         aces
acessadas                     acess
acessado                      acess
acessar                       acess
acessi'vel                    acess
acesso                        acess
acesso'rias                   acesso'r
acesso'rio                    acesso'ri
acesso'rios                   acesso'ri
acessos                       acess
acetona                       aceton
acha                          acha
acha'                         acha'
achacando                     achac
achado                        achad
achados                       achad
acham                         acham
achamos                       acham
achando                       achand
achaque                       achaqu
achar                         achar
achara'                       achar
acharam                       achar
acharem                       achar
achasse                       achass
achava                        achav
achavam                       achav
ache                          ache
ache'                         ache'
achei                         ache
achismo                       achism
acho                          acho
achou                         achou
a'cidas                       a'cid
acidentado                    acident
acidentados                   acident
acidental                     acidental
acidente                      acident
acidentes                     acident
acidez                        acidez
a'cido                        a'cid
acima                         acim
acionadas                     acion
acionado                      acion
acionar                       acion
acionaram                     acion
aciona'rio                    aciona'ri
acionei                       acion
acionista                     acion
acionistas                    acion
acionou                       acion
acirrada                      acirr
acirram                       acirr
acirrava                      acirr
ackerman                      ackerman
aclamado                      aclam
aclarados                     aclar
aclarar                       aclar
acm                           acm
acne                          acne
ac,o                          ac,o
acobertar                     acobert
ac,o~es                       ac,o~
ac,oitado                     ac,oit
ac,oites                      ac,oit
acolhe^                       acolh
acolhedor                     acolhedor
acolhem                       acolh
acomete                       acomet
acometem                      acomet
acometido                     acomet
ac,ominas                     ac,omin
acomoda                       acomod
acomodac,a~o                  acomod
acomodac,o~es                 acomod
acomodadas                    acomod
acomodado                     acomod
acomodar                      acomod
acomodaram                    acomod
acomodaria                    acomod
acomodava                     acomod
acomodo                       acomod
acompanha                     acompanh
acompanha'                    acompanh
acompanhada                   acompanh
acompanhadas                  acompanh
acompanhado                   acompanh
acompanhados                  acompanh
acompanham                    acompanh
acompanhamento                acompanh
acompanhando                  acompanh
acompanhante                  acompanhant
acompanhantes                 acompanhant
acompanhar                    acompanh
acompanhara'                  acompanh
acompanhava                   acompanh
acompanhe                     acompanh
acompanhei                    acompanh
acompanho                     acompanh
acompanhou                    acompanh
aconca'gua                    aconca'gu
aconchegante                  aconchegant
aconchegantes                 aconchegant
aconchego                     aconcheg
aconselha                     aconselh
aconselhada                   aconselh
aconselhadas                  aconselh
aconselhado                   aconselh
aconselhados                  aconselh
aconselham                    aconselh
aconselhar                    aconselh
aconselhara                   aconselh
aconselhavam                  aconselh
aconselha'vel                 aconselh
aconselhou                    aconselh
acontec,a                     acontec
acontec,am                    acontec
acontece                      acontec
acontecem                     acontec
acontecendo                   acontec
acontecer                     acontec
acontecera                    acontec
acontecera'                   acontec
aconteceram                   acontec
aconteceria                   acontec
aconteceu                     acontec
acontecia                     acontec
aconteciam                    acontec
acontecido                    acontec
acontecimento                 acontec
acontecimentos                acontec
acoplada                      acopl
acoplado                      acopl
acoplados                     acopl
acoplamento                   acopl
acoplando                     acopl
acorda                        acord
acordadas                     acord
acordados                     acord
acordam                       acord
acordamos                     acord
acordar                       acord
acordaram                     acord
acordava                      acord
acordes                       acord
acordo                        acord
acordos                       acord
acordou                       acord
acostuma                      acostum
acostumada                    acostum
acostumadas                   acostum
acostumado                    acostum
acostumados                   acostum
acostumam                     acostum
acostumar                     acostum
acostumaram                   acostum
acostumou                     acostum
ac,ougue                      ac,oug
acovardada                    acovard
acre                          acre
acredita                      acredit
acreditam                     acredit
acreditamos                   acredit
acreditando                   acredit
acreditar                     acredit
acreditara'                   acredit
acreditarmos                  acredit
acreditava                    acredit
acreditavam                   acredit
acredite                      acredit
acreditei                     acredit
acreditem                     acredit
acredito                      acredit
acreditou                     acredit
acrescenta                    acrescent
acrescentada                  acrescent
acrescentado                  acrescent
acrescentam                   acrescent
acrescentando                 acrescent
acrescentar                   acrescent
acrescentava                  acrescent
acrescente                    acrescent
acrescentou                   acrescent
acrescida                     acresc
acre'scimo                    acre'scim
acroba'ticas                  acroba't
activation                    activation
actor                         actor
actors                        actors
acuada                        acu
ac,ucar                       ac,uc
ac,u'car                      ac,u'c
ac,u'cares                    ac,u'c
aculturado                    acultur
acumula                       acumul
acumulac,a~o                  acumul
acumuladas                    acumul
acumulado                     acumul
acumulador                    acumul
acumulados                    acumul
acumulam                      acumul
acumulando                    acumul
acumular                      acumul
acumulavam                    acumul
acumule                       acumul
acu'mulo                      acu'mul
acumulou                      acumul
acupuntura                    acupuntur
acupunturista                 acupuntur
acupunturistas                acupuntur
acusa                         acus
acusac,a~o                    acus
acusac,o~es                   acus
acusada                       acus
acusado                       acus
acusados                      acus
acusam                        acus
acusamos                      acus
acusando                      acus
acusar                        acus
acusaram                      acus
acusava                       acus
acusavam                      acus
acusou                        acus
acu'stica                     acu'st
adair                         ada
adami                         adam
adams                         adams
ada~o                         ada~
adaptac,a~o                   adapt
adaptac,o~es                  adapt
adaptada                      adapt
adaptadas                     adapt
adaptado                      adapt
adaptados                     adapt
adaptar                       adapt
adaptara                      adapt
adaptaram                     adapt
adaptou                       adapt
adauto                        adaut
adega                         adeg
adegas                        adeg
adelaide                      adelaid
ade'lia                       ade'l
adelmo                        adelm
ademais                       adem
adensar                       adens
adepta                        adept
adepto                        adept
adeptos                       adept
adequac,a~o                   adequ
adequada                      adequ
adequadamente                 adequ
adequadas                     adequ
adequado                      adequ
adequados                     adequ
adequar                       adequ
adere                         ader
aderem                        ader
adere^ncia                    aderent
aderente                      aderent
aderir                        ader
aderiram                      ader
aderirem                      ader
aderiu                        ader
ades                          ades
adesa~o                       adesa~
adesistas                     ades
adesiva                       ades
adesivo                       ades
adesivos                      ades
adeso~es                      adeso~
adeus                         adeus
adhemar                       adhem
adiada                        adi
adiamentos                    adiament
adiando                       adi
adianta                       adiant
adiantado                     adiant
adiantamento                  adiant
adiantar                      adiant
adiante                       adiant
adiantou                      adiant
adiar                         adi
adib                          adib
adiciona                      adicion
adicionada                    adicion
adicionado                    adicion
adicionais                    adicion
adicional                     adicional
adicionam                     adicion
adicionando                   adicion
adicionar                     adicion
adicionasse                   adicion
adido                         adid
adilson                       adilson
adiou                         adi
adir                          adir
adivinhac,a~o                 adivinh
adivinhar                     adivinh
adivinhato'rio                adivinhato'ri
adjetivo                      adjet
adjetivos                     adjet
adjudicar                     adjudic
adjunto                       adjunt
adler                         adler
administra                    administr
administrac,a~o               administr
administrac,o~es              administr
administrada                  administr
administrado                  administr
administrador                 administr
administradora                administr
administradoras               administr
administradores               administr
administrados                 administr
administram                   administr
administrar                   administr
administrativa                administr
administrativamente           administr
administrativas               administr
administrativo                administr
administrativos               administr
adminstrac,a~o                adminstr
admira                        admir
admirac,a~o                   admir
admirada                      admir
admiradas                     admir
admirado                      admir
admirador                     admir
admiradores                   admir
admirando                     admir
admirar                       admir
admirei                       admir
admiro                        admir
admissa~o                     admissa~
admite                        admit
admitem                       admit
admitia                       admit
admitida                      admit
admitido                      admit
admitidos                     admit
admitimos                     admit
admitindo                     admit
admitir                       admit
admitiram                     admit
admitiu                       admit
admito                        admit
adobe                         adob
adoc,ante                     adoc,ant
adoc,a~o                      adoc,a~
adoc,aram                     adoc
adocicado                     adocic
adoecem                       adoec
adoecer                       adoec
adolesce^ncia                 adolescent
adolescente                   adolescent
adolescentes                  adolescent
adolfo                        adolf
adolph                        adolph
adora                         ador
adorac,a~o                    ador
adoradores                    ador
adorados                      ador
adoram                        ador
adoramos                      ador
adoraria                      ador
adorava                       ador
adoravam                      ador
adorei                        ador
adormecer                     adormec
adormecida                    adormec
adornadas                     adorn
adoro                         ador
adota                         adot
adotada                       adot
adotadas                      adot
adotado                       adot
adotados                      adot
adotam                        adot
adotando                      adot
adotar                        adot
adotaram                      adot
adotarem                      adot
adotasse                      adot
adota'ssemos                  adot
adotei                        adot
adotiva                       adot
adotivo                       adot
adotivos                      adot
adotou                        adot
adquire                       adquir
adquirem                      adqu
adquiri                       adquir
adquirida                     adquir
adquiridas                    adquir
adquiridos                    adquir
adquirir                      adquir
adquirira                     adquir
adquiriu                      adquir
adre                          adre
adrenalina                    adrenalin
adrian                        adrian
adriana                       adrian
adriane                       adrian
adriano                       adrian
adstringentes                 adstringent
aduaneira                     aduaneir
adubo                         adub
adular                        adul
adulta                        adult
adultas                       adult
adu'lteras                    adu'lt
adulte'rio                    adulte'ri
adulte'rios                   adulte'ri
adu'ltero                     adu'lter
adu'lteros                    adu'lter
adulto                        adult
adultos                       adult
adulyadej                     adulyadej
adversa                       advers
adversa'rias                  adversa'r
adversa'rio                   adversa'ri
adversa'rios                  adversa'ri
adversas                      advers
adversidade                   advers
adversos                      advers
adverte                       advert
adverte^ncia                  advertent
adverte^ncias                 advertent
advertia                      advert
advindas                      advind
advirto                       advirt
advocacia                     advocac
advogada                      advog
advogado                      advog
advogados                     advog
ae^                           ae^
ae'cio                        ae'ci
ae'rea                        ae'r
ae'reas                       ae'r
ae'reo                        ae'r
ae'reos                       ae'r
aero'bica                     aero'b
aero'bicos                    aero'b
aerodina^mico                 aerodina^m
aeroespaciais                 aeroespac
aeroespacial                  aeroespacial
aerolineas                    aerolin
aeromoc,a                     aeromoc
aeronautas                    aeronaut
aerona'utica                  aerona'ut
aerona'uticas                 aerona'ut
aerona'utico                  aerona'ut
aerona'uticos                 aerona'ut
aeronave                      aeronav
aeronaves                     aeronav
aeroporto                     aeroport
aeroportos                    aeroport
aerovia'rio                   aerovia'ri
ae^s                          ae^s
aeudf                         aeudf
afa~                          afa~
afamada                       afam
afanar                        afan
afanasio                      afanasi
afasia                        afas
afasta                        afast
afasta'                       afast
afastada                      afast
afastadas                     afast
afastado                      afast
afastados                     afast
afastam                       afast
afastamento                   afast
afastamos                     afast
afastar                       afast
afasto                        afast
afastou                       afast
afa'vel                       afa'vel
afazeres                      afaz
afbec                         afbec
afeito                        afeit
afeminados                    afemin
aferidos                      afer
aferir                        afer
aferrar                       aferr
afeta                         afet
afetada                       afet
afetadas                      afet
afetado                       afet
afetados                      afet
afetam                        afet
afetar                        afet
afetaria                      afet
afetasse                      afet
afetiva                       afet
afetivamente                  afet
afetivas                      afet
afetividade                   afet
afetivo                       afet
afetivos                      afet
afeto                         afet
afetou                        afet
afetuosamente                 afetu
affair                        affa
affini                        affin
afiados                       afi
afiando                       afi
aficionado                    aficion
aficionados                   aficion
afilhada                      afilh
afinadas                      afin
afinal                        afinal
afinam                        afin
afinco                        afinc
afinidade                     afin
afinidades                    afin
afins                         afins
afirma                        afirm
afirmac,a~o                   afirm
afirmam                       afirm
afirmando                     afirm
afirmar                       afirm
afirmaram                     afirm
afirmativa                    afirm
afirmativas                   afirm
afirmava                      afirm
afirmou                       afirm
afivelados                    afivel
afixado                       afix
afixou                        afix
aflic,a~o                     aflic,a~
aflitas                       aflit
aflorou                       aflor
afluentes                     afluent
afogada                       afog
afogado                       afog
afogueadas                    afog
afonja'                       afonj
afonso                        afons
afora                         afor
aforismo                      afor
afrescos                      afresc
a'frica                       a'fric
africana                      african
africanas                     african
africanizado                  africaniz
africano                      african
africanos                     african
afro                          afro
afronta                       afront
afros                         afros
after                         after
afundado                      afund
afundamento                   afund
afundar                       afund
afundaram                     afund
afundou                       afund
ag                            ag
agachado                      agach
against                       against
agarrado                      agarr
agarrados                     agarr
agarrar                       agarr
agarras                       agarr
agasalhar                     agasalh
agasalho                      agasalh
agassi                        agass
agaxtur                       agaxtur
age                           age
a'geis                        a'ge
agem                          agem
age^ncia                      age^nc
age^ncias                     age^nc
agenciava                     agenc
agencom                       agencom
agenda                        agend
agendados                     agend
agendar                       agend
agendas                       agend
agente                        agent
agentes                       agent
agiam                         agi
agigantava                    agigant
a'gil                         a'gil
agilidade                     agil
agilizar                      agiliz
agilizou                      agiliz
agilson                       agilson
agindo                        agind
agins                         agins
a'gio                         a'gi
agir                          agir
agiram                        agir
agisse                        agiss
agita                         agit
agitac,a~o                    agit
agitada                       agit
agitado                       agit
agitador                      agit
agitados                      agit
agito                         agit
agiu                          agiu
aglomerac,o~es                aglomer
aglomeram                     aglom
aglutina                      aglutin
agnaldo                       agnald
agnelli                       agnell
agonia                        agon
agora                         agor
agostim                       agostim
agostinho                     agostinh
agosto                        agost
agraciada                     agrac
agraciado                     agrac
agraciados                    agrac
agrada                        agrad
agrada'                       agrad
agradabili'ssimo              agradabili'ssim
agradam                       agrad
agradar                       agrad
agrada'veis                   agrad
agrada'vel                    agrad
agrade                        agrad
agradece                      agradec
agradecer                     agradec
agradeci                      agradec
agradecimento                 agradec
agrados                       agrad
agradou                       agrad
agra'ria                      agra'r
agrava                        agrav
agravada                      agrav
agravam                       agrav
agravamento                   agrav
agravantes                    agravant
agravar                       agrav
agravou                       agrav
agredida                      agred
agredidas                     agred
agredido                      agred
agredir                       agred
agrega                        agreg
agregac,a~o                   agreg
agregado                      agreg
agregador                     agreg
agregados                     agreg
agregando                     agreg
agregar                       agreg
agregou                       agreg
agregue                       agreg
agressa~o                     agressa~
agressiva                     agress
agressivamente                agress
agressivas                    agress
agressividade                 agress
agressivo                     agress
agressivos                    agress
agresso~es                    agresso~
agressor                      agressor
agreste                       agrest
agri'cola                     agri'col
agri'colas                    agri'col
agricultor                    agricultor
agricultores                  agricultor
agricultura                   agricultur
agridoce                      agridoc
agrocentro                    agrocentr
agroindu'stria                agroindu'str
agro^nomo                     agro^nom
agruras                       agrur
a'gua                         a'gu
aguados                       agu
aguarda                       aguard
aguardam                      aguard
aguardar                      aguard
aguardava                     aguard
aguardavam                    aguard
aguardou                      aguard
a'guas                        a'gu
aguc,ada                      aguc
agudas                        agud
agudos                        agud
aguenta                       aguent
agu"enta                      agu"ent
aguentam                      aguent
aguentamos                    aguent
aguentar                      aguent
aguentava                     aguent
agu"entava                    agu"ent
aguente                       aguent
agu"ente                      agu"ent
aguento                       aguent
agu"ento                      agu"ent
aguentou                      aguent
agu"entou                     agu"ent
aguiar                        agui
aguinaldo                     aguinald
agulha                        agulh
agulhas                       agulh
ah                            ah
ahouagi                       ahouag
ahuasca                       ahuasc
ai                            ai
ai'                           ai'
aide'ticas                    aide't
aide'tico                     aide't
aide'ticos                    aide't
aids                          aids
ailson                        ailson
ailton                        ailton
ai'lton                       ai'lton
ainda                         aind
air                           air
airbus                        airbus
aires                         air
aire`s                        aire`s
airlines                      airlin
ajeita                        ajeit
ajeitadinha                   ajeitadinh
ajeitando                     ajeit
ajoelharam                    ajoelh
ajuda                         ajud
ajuda'                        ajud
ajudado                       ajud
ajudam                        ajud
ajudamos                      ajud
ajudando                      ajud
ajudante                      ajudant
ajudar                        ajud
ajudara'                      ajud
ajudaram                      ajud
ajudara~o                     ajud
ajudaria                      ajud
ajudava                       ajud
ajudavam                      ajud
ajude                         ajud
ajudem                        ajud
ajudo                         ajud
ajudou                        ajud
ajusta                        ajust
ajustado                      ajust
ajustar                       ajust
ajuste                        ajust
ajustes                       ajust
ajustou                       ajust
ak                            ak
akihito                       akihit
akira                         akir
al                            al
ala                           ala
ala'                          ala'
alagoana                      alagoan
alagoano                      alagoan
alagoanos                     alagoan
alagoas                       alago
alai'de                       alai'd
alain                         alain
alambique                     alambiqu
alamogordo                    alamogord
alan                          alan
alarco'n                      alarco'n
alardeada                     alard
alardear                      alard
alardeassem                   alard
alargamento                   alarg
alargar                       alarg
alarmado                      alarm
alarmados                     alarm
alarme                        alarm
alarmes                       alarm
alasca                        alasc
alavanca                      alavanc
alavancar                     alavanc
alavancas                     alavanc
albarello                     albarell
albendazol                    albendazol
albergue                      alberg
alberico                      alber
albert                        albert
alberto                       albert
albertoni                     alberton
albiero                       albier
albino                        albin
a'lbum                        a'lbum
a'lbuns                       a'lbuns
albuquerque                   albuquerqu
alca                          alca
alc,a                         alc,a
alcac,uzz                     alcac,uzz
alc,ada                       alc,ad
alc,ado                       alc,ad
alcanc,a                      alcanc
alcanc,a'                     alcanc
alcanc,ado                    alcanc
alcanc,amos                   alcanc
alcanc,ar                     alcanc
alcanc,asse                   alcanc
alcance                       alcanc
alcancei                      alcanc
alcancem                      alcanc
alcanc,ou                     alcanc
alca^ntara                    alca^nt
alc,apa~o                     alc,apa~
alc,ar                        alc,ar
alcco'latra                   alcco'latr
alcides                       alcid
alcoa                         alco
a'lcool                       a'lcool
alcoo'latra                   alcoo'latr
alcoo'latras                  alcoo'latr
alcoo'lica                    alcoo'l
alcoo'licas                   alcoo'l
alcoo'lico                    alcoo'l
alcoo'licos                   alcoo'l
alcoolismo                    alcool
alcoolizados                  alcooliz
alcoqui'mica                  alcoqui'm
alcora~o                      alcora~
alc,ou                        alc,ou
alcova                        alcov
alcovitice                    alcovitic
alcunha                       alcunh
alcyr                         alcyr
aldeia                        alde
aldeota                       aldeot
aldo                          aldo
aldunate                      aldunat
ale^                          ale^
aleato'ria                    aleato'r
alecrim                       alecrim
alega                         aleg
alegac,a~o                    aleg
alegadas                      aleg
alegado                       aleg
alegam                        aleg
alegando                      aleg
alegar                        aleg
alegaram                      aleg
alegava                       aleg
alegoria                      alegor
alegou                        aleg
alegra                        alegr
alegrasse                     alegr
alegre                        alegr
alegres                       alegr
alegrete                      alegret
alegria                       alegr
alegrias                      alegr
alegro                        alegr
aleida                        ale
aleijado                      aleij
aleixo                        aleix
alejandro                     alejandr
ale'm                         ale'm
alema~                        alema~
alema~es                      alema~
alemanha                      alemanh
alema~o                       alema~
alencar                       alenc
alencastro                    alencastr
alenquer                      alenqu
alentado                      alent
alentejo                      alentej
alento                        alent
alergia                       alerg
alergias                      alerg
alerta                        alert
alertadas                     alert
alertado                      alert
alertam                       alert
alertava                      alert
alertou                       alert
alessandra                    alessandr
alessandro                    alessandr
alessio                       alessi
alex                          alex
alexander                     alexand
alexandra                     alexandr
alexandre                     alexandr
alexim                        alexim
alfabetizac,a~o               alfabetiz
alfabetizado                  alfabetiz
alfabetizadora                alfabetiz
alfabetizadores               alfabetiz
alfabetizados                 alfabetiz
alfabetizar                   alfabetiz
alfabeto                      alfabet
alface                        alfac
alfaiates                     alfaiat
alfa^ndega                    alfa^ndeg
alfandega'rias                alfandega'r
alfa^ndegas                   alfa^ndeg
alfer                         alfer
alferes                       alfer
alfineta                      alfinet
alforria                      alforr
alfred                        alfred
alfredo                       alfred
algarismos                    algar
algas                         algas
algema                        algem
algemados                     algem
algo                          algo
algoda~o                      algoda~
